公司代號,公司名稱,產業別,year_quarter,營業收入-當月營收,營收成長_年季平均(%)
5355,佳總,電子零組件業,2020Q1,57438,-42.64058240210911
5356,協益,電腦及週邊設備業,2020Q1,353754,-11.651615352340611
5364,力麗店,觀光餐旅,2020Q1,13782,-63.76495333245695
5371,中光電,光電業,2020Q1,3203117,-21.83962261848929
5381,合正,電子零組件業,2020Q1,37139,11.434829572731635
5386,青雲,電腦及週邊設備業,2020Q1,346236,150.68856162300708
5388,中磊,通信網路業,2020Q1,2415307,8.482281009300443
5392,能率,光電業,2020Q1,900360,-17.04427143317824
5398,慕康生醫,其他,2020Q1,32761,7.020122827649288
5403,中菲,資訊服務業,2020Q1,141851,-6.7407826224162415
5410,國眾,資訊服務業,2020Q1,391661,60.40307486904776
5425,台半,半導體業,2020Q1,891411,-9.334818295548164
5426,振發,電腦及週邊設備業,2020Q1,122582,29.067649381416164
5432,新門,綠能環保,2020Q1,2798,-48.46196352919506
5434,崇越,電子通路業,2020Q1,3179635,22.084044932085835
5438,東友,電腦及週邊設備業,2020Q1,95229,-26.936887170280347
5439,高技,電子零組件業,2020Q1,207428,13.4366557656761
5443,均豪,光電業,2020Q1,243872,-26.49808613882275
5450,南良,其他,2020Q1,254186,-5.579721181098559
5452,佶優,其他電子業,2020Q1,385080,-3.3161933073554817
5455,昇益,建材營造,2020Q1,172,
5457,宣德,電子零組件業,2020Q1,1106092,136.10480815411708
5460,同協,電子零組件業,2020Q1,50516,-22.429863489089875
5464,霖宏,電子零組件業,2020Q1,137993,7.267342433382047
5465,富驊,電腦及週邊設備業,2020Q1,445700,15.670992974615706
5468,凱鈺,半導體業,2020Q1,15126,37.82232346241458
5469,瀚宇博,電子零組件業,2020Q1,3532017,6.46529389795839
5471,松翰,半導體業,2020Q1,452436,79.75994183297641
5474,聰泰,電腦及週邊設備業,2020Q1,113327,49.271601685985246
5475,德宏,電子零組件業,2020Q1,51741,-49.91966394362925
5478,智冠,文化創意業,2020Q1,747329,47.127647427088704
5481,新華,其他,2020Q1,8664,5.465611685940353
5483,中美晶,半導體業,2020Q1,5669435,-9.895493785348089
5484,慧友,光電業,2020Q1,21973,-15.970017973918695
5487,通泰,半導體業,2020Q1,45670,32.085839888940306
5488,松普,電子零組件業,2020Q1,99453,-26.261195800462666
5489,彩富,其他電子業,2020Q1,117453,-10.410294353208595
5490,同亨,電腦及週邊設備業,2020Q1,89451,-37.49973798394365
5493,三聯,其他電子業,2020Q1,209296,18.712458523581294
5498,凱崴,電子零組件業,2020Q1,104535,2.9982658731722696
5508,永信建,建材營造,2020Q1,152390,-28.472525357778185
5511,德昌,建材營造,2020Q1,552636,-4.396174712134632
5512,力麒,建材營造,2020Q1,485812,15.29290033509583
5514,三豐,建材營造,2020Q1,591,-99.8914672308167
5515,建國,建材營造,2020Q1,571262,-3.860154594672829
5516,雙喜,建材營造,2020Q1,164160,239.5734646174213
5519,隆大,建材營造,2020Q1,194484,-35.814285054224065
5520,力泰,建材營造,2020Q1,209027,34.28951392190371
5521,工信,建材營造,2020Q1,435946,20.852057095809297
5522,遠雄,建材營造,2020Q1,898890,-78.32259539466386
5523,豐謙,建材營造,2020Q1,432,10.76923076923077
5525,順天,建材營造,2020Q1,135249,14.228644786405637
5529,鉅陞,建材營造,2020Q1,7389,-20.256853011007987
5530,龍巖,其他,2020Q1,332652,-8.763480378712247
5531,鄉林,建材營造,2020Q1,179496,-49.33599031293838
5533,皇鼎,建材營造,2020Q1,85583,-44.19761619112201
5534,長虹,建材營造,2020Q1,962285,32.2412234049863
5536,聖暉*,其他電子業,2020Q1,1196445,14.03359117959901
5538,東明-KY,鋼鐵工業,2020Q1,843289,3.4522565227418824
5543,桓鼎-KY,建材營造,2020Q1,66344,-35.76546222067309
5601,台聯櫃,航運業,2020Q1,6589,0.3044603440401888
5603,陸海,航運業,2020Q1,132708,1.1763808942934473
5604,中連,其他,2020Q1,10278,372.76908923643055
5607,遠雄港,航運業,2020Q1,158381,6.580665132366994
5608,四維航,航運業,2020Q1,198117,-38.50811958384029
5609,中菲行,航運業,2020Q1,1649586,14.915449766558597
5701,劍湖山,觀光餐旅,2020Q1,8725,-76.35565431831115
5703,亞都麗緻,觀光餐旅,2020Q1,16495,-76.40099002818432
5704,老爺知,觀光餐旅,2020Q1,22556,-15.706864980006726
5706,鳳凰,觀光餐旅,2020Q1,39115,-74.06786178365907
5864,致和證,金融業,2020Q1,-140924,-403.66970500140064
5871,中租-KY,其他,2020Q1,4794289,1.916787429575047
5876,上海商銀,金融保險業,2020Q1,3038760,-7.400867069373168
5878,台名,金融業,2020Q1,84077,38.482697280648296
5880,合庫金,金融保險業,2020Q1,3453667,-15.02380743827437
5902,德記,居家生活,2020Q1,115723,-23.40232593543775
5903,全家,居家生活,2020Q1,6698910,8.630244856737177
5904,寶雅,居家生活,2020Q1,1231756,1.8147612706552565
5905,南仁湖,觀光餐旅,2020Q1,56439,-40.75889576991708
5906,台南-KY,貿易百貨,2020Q1,145945,-1.377185217220897
5907,大洋-KY,貿易百貨,2020Q1,237981,-60.226061029458464
6005,群益證,金融保險業,2020Q1,-360668,-162.1192340416737
6015,宏遠證,金融業,2020Q1,-97368,-247.23948645828608
6016,康和證,金融業,2020Q1,294166,56.63958082620688
6020,大展證,金融業,2020Q1,-66950,-373.0758249377983
6021,美好證,金融業,2020Q1,67945,56.898741484817
6023,元大期貨,金融業,2020Q1,589464,130.87263042456524
6024,群益期,金融保險業,2020Q1,290360,75.38582344236055
6026,福邦證,金融業,2020Q1,-126871,-320.12457491845373
6101,寬魚國際,文化創意業,2020Q1,608,-98.55715607869196
6103,合邦,半導體業,2020Q1,810,-99.63158708644514
6104,創惟,半導體業,2020Q1,213491,73.10548933754967
6108,競國,電子零組件業,2020Q1,639483,-0.2544009333753435
6109,亞元,通信網路業,2020Q1,62229,-35.916421230408005
6111,大宇資,文化創意業,2020Q1,47347,-27.50643067123959
6112,邁達特,資訊服務業,2020Q1,1107034,8.504767888279787
6113,亞矽,電子通路業,2020Q1,82200,-40.89605038935266
6114,久威,電子零組件業,2020Q1,132552,-10.503750616100303
6115,鎰勝,電子零組件業,2020Q1,446178,-21.64906815392099
6116,彩晶,光電業,2020Q1,1301208,7.873596665323643
6117,迎廣,電腦及週邊設備業,2020Q1,182699,30.860085664761414
6118,建達,電子通路業,2020Q1,712469,31.49090412465696
6120,達運,光電業,2020Q1,987277,-33.14863517927661
6121,新普,電腦及週邊設備業,2020Q1,5879271,13.992380176826432
6122,擎邦,電機機械,2020Q1,217321,58.87663942216309
6123,上奇,資訊服務業,2020Q1,361498,-12.465555065887289
6124,業強,電子零組件業,2020Q1,209262,28.730668438342008
6125,廣運,光電業,2020Q1,281797,-22.81691143844733
6126,信音,電子零組件業,2020Q1,297163,23.315918116666737
6127,九豪,電子零組件業,2020Q1,71609,27.934897182570168
6128,上福,電腦及週邊設備業,2020Q1,449209,-22.48896542442135
6129,普誠,半導體業,2020Q1,100671,0.6116391329115821
6130,上亞科技,生技醫療業,2020Q1,11168,128.99323354521223
6133,金橋,電子零組件業,2020Q1,40203,-56.88455145047992
6134,萬旭,電子零組件業,2020Q1,120893,16.376430723616444
6136,富爾特,通信網路業,2020Q1,51497,-14.869734840970708
6138,茂達,半導體業,2020Q1,368664,7.798382427761891
6139,亞翔,其他電子業,2020Q1,1156467,6.536644953390615
6140,訊達電腦,資訊服務業,2020Q1,123408,17.837806869288723
6141,柏承,電子零組件業,2020Q1,280120,10.371240120095509
6142,友勁,通信網路業,2020Q1,139281,-51.9138681645716
6143,振曜,通信網路業,2020Q1,311560,-13.473341590895204
6144,得利影,文化創意業,2020Q1,24107,-45.1926793224963
6146,耕興,其他電子業,2020Q1,270038,3.82083813917724
6147,頎邦,半導體業,2020Q1,1824800,16.657290441364495
6148,驊宏資,資訊服務業,2020Q1,20170,38.74939808763844
6150,撼訊,電腦及週邊設備業,2020Q1,202668,-22.34139163821545
6151,晉倫,其他電子業,2020Q1,129236,-12.380590791677118
6152,百一,通信網路業,2020Q1,158944,-51.566566109028855
6153,嘉聯益,電子零組件業,2020Q1,1103128,-16.088648179913054
6154,順發,電子通路業,2020Q1,340991,2.500353199688583
6155,鈞寶,電子零組件業,2020Q1,52082,-4.3963507535290125
6156,松上,電子零組件業,2020Q1,305415,-10.76807558922608
6158,禾昌,電子零組件業,2020Q1,137769,2.0125730279672123
6160,欣技,電腦及週邊設備業,2020Q1,71304,-38.47746745010742
6161,捷波,電腦及週邊設備業,2020Q1,126849,-11.896344555033096
6163,華電網,通信網路業,2020Q1,331181,-7.784472821032583
6164,華興,光電業,2020Q1,74991,-9.99207835229728
6165,浪凡,數位雲端,2020Q1,352,71.70731707317073
6166,凌華,電腦及週邊設備業,2020Q1,1053577,1.970149658204779
6167,久正,光電業,2020Q1,140590,-10.24699791242395
6168,宏齊,光電業,2020Q1,201533,-3.497926622549536
6169,昱泉,文化創意業,2020Q1,23288,97.20552121263444
6170,統振,通信網路業,2020Q1,295561,5.260140104205619
6171,大城地產,建材營造,2020Q1,0,-100.0
6173,信昌電,電子零組件業,2020Q1,399820,-9.510229947492306
6174,安碁,電子零組件業,2020Q1,36111,-8.914112750662126
6175,立敦,電子零組件業,2020Q1,279414,-1.354280670785525
6176,瑞儀,光電業,2020Q1,3364388,-36.39511546622826
6177,達麗,建材營造,2020Q1,1163114,-66.13141296204033
6179,亞通,其他,2020Q1,170903,62.84696084690368
6180,橘子,文化創意業,2020Q1,865922,-14.25606475141426
6182,合晶,半導體業,2020Q1,625765,-16.083433127843808
6183,關貿,資訊服務業,2020Q1,135693,0.0442370219636814
6184,大豐電,其他,2020Q1,166021,-2.132187363680308
6185,幃翔,電子零組件業,2020Q1,88440,19.09667515048681
6186,新潤,建材營造,2020Q1,333468,388.4689752153278
6187,萬潤,其他電子業,2020Q1,90020,-3.6559784237338926
6188,廣明,電腦及週邊設備業,2020Q1,873108,-14.834767697399416
6189,豐藝,電子通路業,2020Q1,2505741,40.89687374537652
6190,萬泰科,通信網路業,2020Q1,461525,-4.196843545209791
6191,精成科,電子零組件業,2020Q1,1825019,8.91942314486789
6192,巨路,其他電子業,2020Q1,592659,11.401020667098994
6194,育富,電子零組件業,2020Q1,100769,-18.129229869275203
6195,詩肯,居家生活,2020Q1,132116,43.16551440150842
6196,帆宣,其他電子業,2020Q1,1818630,8.888589519062373
6197,佳必琪,電子零組件業,2020Q1,242362,-14.297333041012186
6198,瑞築,建材營造,2020Q1,1677,37.68472906403941
6199,天品,其他,2020Q1,4208,123.94890899414582
6201,亞弘電,其他電子業,2020Q1,210280,-16.1613141159819
6202,盛群,半導體業,2020Q1,432648,13.455254918209045
6203,海韻電,電子零組件業,2020Q1,182340,3.9442256058282648
6204,艾華,電子零組件業,2020Q1,22531,-51.085493465329336
6205,詮欣,電子零組件業,2020Q1,100540,0.231287634087012
6206,飛捷,電腦及週邊設備業,2020Q1,410776,-20.79594315793533
6207,雷科,電子零組件業,2020Q1,105882,36.93113482056256
6208,日揚,電子零組件業,2020Q1,230318,-3.3446921372456857
6209,今國光,光電業,2020Q1,240693,-7.548800442488074
6210,慶生,電子零組件業,2020Q1,58035,-14.155757710228531
6212,理銘,建材營造,2020Q1,827,248.9451476793249
6213,聯茂,電子零組件業,2020Q1,2416720,25.035957823284114
6214,精誠,資訊服務業,2020Q1,1784803,7.695951331745573
6215,和椿,其他電子業,2020Q1,160450,43.83684446436576
6216,居易,通信網路業,2020Q1,96477,40.14875288717152
6217,中探針,電子零組件業,2020Q1,188633,4.50871215269121
6218,豪勉,通信網路業,2020Q1,39191,-81.3844239246086
6219,富旺,建材營造,2020Q1,252696,-31.644295846655737
6220,岳豐,電子零組件業,2020Q1,876724,1.5005273437273885
6221,晉泰,資訊服務業,2020Q1,430886,55.22780573738305
6222,立軒,光電業,2020Q1,43563,-1.2490365870245277
6223,旺矽,半導體業,2020Q1,512434,18.037809212511547
6224,聚鼎,電子零組件業,2020Q1,142859,30.460074517825834
6225,天瀚,光電業,2020Q1,852,19.49509116409537
6226,光鼎,光電業,2020Q1,75794,-29.60985168606109
6227,茂綸,電子通路業,2020Q1,809499,1.8946512479750064
6228,全譜,電腦及週邊設備業,2020Q1,2457,-52.36525785188057
6229,研通,半導體業,2020Q1,126095,16.49359767927422
6230,尼得科超眾,電腦及週邊設備業,2020Q1,673200,8.070101086961756
6231,系微,資訊服務業,2020Q1,83841,-3.931386928224402
6233,旺玖,半導體業,2020Q1,31514,-4.363923282350085
6234,高僑,光電業,2020Q1,68379,-20.35710541947657
6235,華孚,電腦及週邊設備業,2020Q1,162549,-37.8870381621634
6236,中湛,其他,2020Q1,3006,-57.53637519423648
6237,驊訊,半導體業,2020Q1,35648,-9.368723463758167
6239,力成,半導體業,2020Q1,6579400,33.76744624823321
6240,松崗,其他,2020Q1,1167,-62.23300970873787
6241,易通展,通信網路業,2020Q1,26611,31.011224891689643
6242,立康,生技醫療業,2020Q1,20204,-58.42969425126538
6243,迅杰,半導體業,2020Q1,56253,29.14504798200101
6244,茂迪,光電業,2020Q1,302748,-37.87567254774012
6245,立端,通信網路業,2020Q1,592508,-28.936362622350742
6246,臺龍,光電業,2020Q1,82072,15.726392081106615
6248,沛波,鋼鐵工業,2020Q1,298538,18.6708961394136
6257,矽格,半導體業,2020Q1,1015681,22.463421250941973
6259,百徽,電子零組件業,2020Q1,14709,-11.625811103100215
6261,久元,半導體業,2020Q1,340647,36.69787356990654
6263,普萊德,通信網路業,2020Q1,96736,-18.12372512674673
6264,富裔,建材營造,2020Q1,3502,89.39967550027042
6265,方方土昶,電子通路業,2020Q1,82489,2.691498499881733
6266,泰詠,電子零組件業,2020Q1,236540,-14.82604405971611
6269,台郡,電子零組件業,2020Q1,2145502,46.49984841325551
6270,倍微,電子通路業,2020Q1,258683,12.030055650592235
6271,同欣電,半導體業,2020Q1,680992,24.21670506303023
6274,台燿,電子零組件業,2020Q1,1758228,24.39045614531562
6275,元山,電子零組件業,2020Q1,268944,2.08463021726918
6276,安鈦克,電腦及週邊設備業,2020Q1,123789,35.03616192689073
6277,宏正,電腦及週邊設備業,2020Q1,395293,-4.751658381785631
6278,台表科,光電業,2020Q1,3111687,12.55461003066626
6279,胡連,電子零組件業,2020Q1,272726,-24.95239458013671
6281,全國電,電子通路業,2020Q1,1284407,12.915099630944406
6282,康舒,電子零組件業,2020Q1,1995346,-0.4251781306734083
6283,淳安,其他電子業,2020Q1,81104,-11.235635328882566
6284,佳邦,電子零組件業,2020Q1,371293,11.082755670174032
6285,啟碁,通信網路業,2020Q1,4860185,-1.4238438937640987
6287,元隆,半導體業,2020Q1,106869,12.0619508000755
6288,聯嘉,汽車工業,2020Q1,306946,-16.09072543718409
6290,良維,電子零組件業,2020Q1,521801,-17.425706224076897
6291,沛亨,半導體業,2020Q1,11516,-37.74462104011244
6292,迅德,電子零組件業,2020Q1,67160,-34.44735095459337
6294,智基,文化創意業,2020Q1,76303,-0.6432542937875178
6405,悅城,光電業,2020Q1,35803,-15.741786689259154
6409,旭隼,其他電子業,2020Q1,1115772,8.520714087719384
6411,晶焱,半導體業,2020Q1,238164,19.278212659825414
6412,群電,電子零組件業,2020Q1,2755482,2.15416760585102
6414,樺漢,電腦及週邊設備業,2020Q1,6535207,4.870793165561426
6415,矽力*-KY,半導體業,2020Q1,1080684,44.78908338190076
6416,瑞祺電通,通信網路業,2020Q1,475597,24.66631367039235
6417,韋僑,通信網路業,2020Q1,91850,20.750400967580784
6418,詠昇,電子零組件業,2020Q1,50062,-28.184309056219423
6419,京晨科,光電業,2020Q1,22247,23.48468028419183
6423,億而得-創,半導體業,2020Q1,6403,-33.67516055521028
6425,易發,電機機械,2020Q1,90641,-55.7602764464141
6426,統新,通信網路業,2020Q1,64471,26.57753170770016
6431,光麗-KY,生技醫療業,2020Q1,23546,12.552581261950287
6432,今展科,電子零組件業,2020Q1,84589,11.141914885230394
6435,大中,半導體業,2020Q1,171264,-7.46388009379829
6438,迅得,其他電子業,2020Q1,318847,15.951109882756814
6441,廣錠,電腦及週邊設備業,2020Q1,94584,109.32610379550736
6442,光聖,通信網路業,2020Q1,197838,9.2387883339039
6443,元晶,光電業,2020Q1,377332,-17.37478622840113
6446,藥華藥,生技醫療業,2020Q1,483,-98.16830368993894
6449,鈺邦,電子零組件業,2020Q1,162338,16.11661874311546
6451,訊芯-KY,半導體業,2020Q1,395837,-30.89100025839252
6456,GIS-KY,光電業,2020Q1,9519103,-9.418275405048847
6461,益得,生技醫療業,2020Q1,2281,83.36012861736334
6462,神盾,半導體業,2020Q1,674963,12.6241018778387
6464,台數科,其他,2020Q1,357337,49.599768904220845
6465,威潤,通信網路業,2020Q1,19099,-31.50306638453538
6469,大樹,生技醫療業,2020Q1,707119,37.29293031274998
6470,宇智,通信網路業,2020Q1,136827,0.1361231255626056
6472,保瑞,生技醫療業,2020Q1,121441,-22.548900808051176
6477,安集,光電業,2020Q1,66540,-75.35692461529915
6482,弘煜科,文化創意業,2020Q1,4353,-55.59522595123941
6485,點序,半導體業,2020Q1,81977,-12.8265932219611
6486,互動,通信網路業,2020Q1,180464,26.870215054519377
6488,環球晶,半導體業,2020Q1,5047034,-10.932561738389854
6491,晶碩,生技醫療業,2020Q1,248922,0.2557524155513579
6492,生華科,生技醫療業,2020Q1,50,194.1176470588236
6494,九齊,半導體業,2020Q1,87445,3.882295638951257
6496,科懋,生技醫療業,2020Q1,131143,6.958592622195399
6499,益安,生技醫療業,2020Q1,46390,18.20011720641068
6504,南六,其他,2020Q1,698823,24.41745775144389
6505,台塑化,油電燃氣業,2020Q1,33742391,-38.47747873703323
6506,雙邦,紡織纖維,2020Q1,206350,-8.582238328563454
6508,惠光,農業科技,2020Q1,226320,-5.4526009725448255
6509,聚和,化學工業,2020Q1,337321,5.839477895265288
6510,精測,半導體業,2020Q1,338389,68.04590623091171
6512,啟發電,其他電子業,2020Q1,12949,-41.44168588613033
6515,穎崴,半導體業,2020Q1,274375,63.57159890306426
6516,勤崴國際,資訊服務業,2020Q1,30337,-19.234865023161703
6517,保勝光學,光電業,2020Q1,48811,89.65302871352527
6523,達爾膚,生技醫療業,2020Q1,79503,-13.53764505008102
6525,捷敏-KY,半導體業,2020Q1,345238,13.13232600282472
6527,明達醫,生技醫療業,2020Q1,29686,-59.90437342986034
6530,創威,通信網路業,2020Q1,22690,-19.564677939664644
6531,愛普*,半導體業,2020Q1,444641,111.52530600788748
6532,瑞耘,半導體業,2020Q1,46764,44.85642598271536
6533,晶心科,半導體業,2020Q1,21785,-1.0042715623011906
6534,正瀚-創,生技醫療業,2020Q1,95373,-57.483884772781984
6535,順藥,生技醫療業,2020Q1,69,-94.6923076923077
6538,倉和,電子零組件業,2020Q1,184115,102.22195373767109
6541,泰福-KY,生技醫療業,2020Q1,0,
6542,隆中,文化創意業,2020Q1,67469,-1.968789956991747
6547,高端疫苗,生技醫療業,2020Q1,0,
6548,長科*,半導體業,2020Q1,776277,-3.164009824846783
6550,北極星藥業-KY,生技醫療業,2020Q1,0,
6552,易華電,半導體業,2020Q1,226713,-9.964496195453608
6556,勝品,光電業,2020Q1,137553,34.43938386958052
6558,興能高,其他電子業,2020Q1,76071,-47.52385091368142
6560,欣普羅,光電業,2020Q1,21124,10.072429784794956
6561,是方,通信網路業,2020Q1,211701,6.597213480430416
6568,宏觀,半導體業,2020Q1,100784,-3.500574492531597
6569,醫揚,生技醫療業,2020Q1,83912,-51.18188111957274
6570,維田,電腦及週邊設備業,2020Q1,54772,-19.3592556057773
6573,虹揚-KY,半導體業,2020Q1,130033,-12.384359860659108
6574,霈方,生技醫療業,2020Q1,69275,-20.832190528432985
6576,逸達,生技醫療業,2020Q1,26611,
6577,勁豐,電腦及週邊設備業,2020Q1,167965,8.338654643730207
6578,達邦蛋白,農業科技,2020Q1,36781,-28.752130791879747
6579,研揚,電腦及週邊設備業,2020Q1,466624,-31.252348069757744
6581,鋼聯,綠能環保,2020Q1,63497,-31.66266668101639
6582,申豐,橡膠工業,2020Q1,374528,40.30523941889128
6584,南俊國際,電子零組件業,2020Q1,133480,-14.609961744648729
6585,鼎基,其他,2020Q1,158596,-8.037899082675201
6588,東典光電,通信網路業,2020Q1,24084,-20.27541461153961
6589,台康生技,生技醫療業,2020Q1,95388,143.0886850152905
6590,普鴻,資訊服務業,2020Q1,32686,-36.46788990825688
6591,動力-KY,電腦及週邊設備業,2020Q1,135705,19.710482441051155
6592,和潤企業,其他,2020Q1,1183049,5.561984982801159
6593,台灣銘板,資訊服務業,2020Q1,39841,5.068699069068277
6596,寬宏藝術,文化創意業,2020Q1,8457,-82.9797939140235
6598,ABC-KY,生技醫療業,2020Q1,32163,327.6994680851064
6603,富強鑫,電機機械,2020Q1,245769,-18.01797294051717
6605,帝寶,汽車工業,2020Q1,1286154,-11.833103459622205
6606,建德工業,電機機械,2020Q1,47007,-52.22331764729797
6609,瀧澤科,電機機械,2020Q1,176530,-26.747389911530863
6612,奈米醫材,生技醫療業,2020Q1,27740,19.661806574066087
6613,朋億*,其他電子業,2020Q1,389812,-19.34100859949843
6615,慧智,生技醫療業,2020Q1,41942,-7.610635063991013
6616,特昇-KY,居家生活,2020Q1,81289,-37.33937670066061
6617,共信-KY,生技醫療業,2020Q1,0,
6624,萬年清,綠能環保,2020Q1,24194,-64.90978708591982
6625,必應,其他,2020Q1,24814,-59.81798749878551
6629,泰金-KY,居家生活,2020Q1,101754,-10.45934530095037
6637,醫影,生技醫療業,2020Q1,33750,-29.61711711711712
6640,均華,半導體業,2020Q1,95085,304.1354981298878
6641,基士德-KY,綠能環保,2020Q1,133318,-17.517060464886068
6642,富致,電子零組件業,2020Q1,42242,17.505354808200508
6643,M31,半導體業,2020Q1,70185,2.004185681481266
6645,金萬林-創,生技醫療業,2020Q1,21441,-7.21796702583409
6649,台生材,生技醫療業,2020Q1,548,
6651,全宇昕,半導體業,2020Q1,102535,25.181603975143148
6654,天正國際,其他電子業,2020Q1,40088,-32.6693427837216
6655,科定,其他,2020Q1,145295,-34.39043774327851
6657,華安,生技醫療業,2020Q1,455,-20.31523642732049
6658,聯策,其他電子業,2020Q1,77910,138.87781695538862
6661,威健生技,生技醫療業,2020Q1,43637,55.10965769736608
6662,樂斯科,生技醫療業,2020Q1,38937,90.07566512082012
6664,群翊,電子零組件業,2020Q1,126715,-19.375055673618977
6666,羅麗芬-KY,生技醫療業,2020Q1,52586,-75.95793805006286
6667,信紘科,其他電子業,2020Q1,124822,55.992401709615336
6668,中揚光,光電業,2020Q1,154649,16.37631973029717
6669,緯穎,電腦及週邊設備業,2020Q1,10869031,-9.710185391400536
6670,復盛應用,運動休閒,2020Q1,1297490,-7.896474129180183
6671,三能-KY,居家生活,2020Q1,165451,6.573438285044381
6672,騰輝電子-KY,電子零組件業,2020Q1,496769,16.097361471406202
6674,鋐寶科技,通信網路業,2020Q1,183294,-24.338091424703
6679,鈺太,半導體業,2020Q1,125976,35.02540247379365
6680,鑫創電子,電腦及週邊設備業,2020Q1,22984,-9.003088130493309
6683,雍智科技,半導體業,2020Q1,91611,46.9349457881568
6684,安格,半導體業,2020Q1,20261,5.060928182525279
6689,伊雲谷,數位雲端,2020Q1,528302,-7.516144787540023
6690,安碁資訊,數位雲端,2020Q1,71477,56.05991135564726
6691,洋基工程,其他電子業,2020Q1,385243,-3.276482388593322
6692,進能服,綠能環保,2020Q1,88860,-62.40321557012905
6693,廣閎科,半導體業,2020Q1,69775,16.00551971802886
6695,芯鼎,半導體業,2020Q1,66933,4.393599101628299
6697,東捷資訊,資訊服務業,2020Q1,58559,2.9174502188087663
6698,旭暉應材,其他電子業,2020Q1,46768,-40.68587662337662
6703,軒郁,生技醫療業,2020Q1,84973,4.685228532709129
6706,惠特,光電業,2020Q1,289829,-25.10704383306072
6708,天擎,半導體業,2020Q1,10216,-46.5550614700497
6712,長聖,生技醫療業,2020Q1,2210,
6715,嘉基,電子零組件業,2020Q1,143987,-5.142529629166035
6716,應廣,半導體業,2020Q1,46738,52.628828946509046
6719,力智,半導體業,2020Q1,315487,26.08384621533051
6720,久昌,半導體業,2020Q1,12521,-4.0242219837498086
6721,信實,其他,2020Q1,168920,10.19635984082458
6727,亞泰金屬,電子零組件業,2020Q1,101782,1429.1766826923076
6728,上洋,居家生活,2020Q1,101143,2.287598224127992
6732,昇佳電子,半導體業,2020Q1,485650,62.9490199236339
6733,博晟生醫,生技醫療業,2020Q1,70,
6735,美達科技,其他電子業,2020Q1,26148,220.91310751104567
6739,竹陞科技,其他電子業,2020Q1,20285,49.47314125709233
6741,91APP*-KY,數位雲端,2020Q1,63486,23.57131734662099
6742,澤米,光電業,2020Q1,30371,-28.180571320469163
6743,安普新,其他電子業,2020Q1,113503,27.5228636271712
6747,亨泰光,生技醫療業,2020Q1,31381,-25.38282290279627
6751,智聯服務,資訊服務業,2020Q1,94843,5.620517617711257
6752,叡揚,資訊服務業,2020Q1,78686,38.70751657030038
6753,龍德造船,航運業,2020Q1,116997,-8.387819182673109
6754,匯僑設計,居家生活,2020Q1,261749,4.196539109180875
6756,威鋒電子,半導體業,2020Q1,148250,56.73069807271459
6757,台灣虎航,航運業,2020Q1,130341,-83.74903840279484
6761,穩得,電子零組件業,2020Q1,134011,28.71069363606677
6762,達亞,生技醫療業,2020Q1,44014,43.3540696348891
6763,綠界科技*,數位雲端,2020Q1,82683,24.45886142637806
6767,台微醫,生技醫療業,2020Q1,8362,55.225542973825874
6770,力積電,半導體業,2020Q1,3829837,617.3900501445144
6771,平和環保-創,綠能環保,2020Q1,41784,0.3289552668859701
6776,展碁國際,電子通路業,2020Q1,1373057,50.076620060683965
6799,來頡,半導體業,2020Q1,39975,39.55315063710945
6803,崑鼎,綠能環保,2020Q1,401159,-6.4229963563754096
6806,森崴能源,綠能環保,2020Q1,9079,-9.95735396211445
6834,天二科技,電子零組件業,2020Q1,71318,61.88033412021064
7402,邑錡,光電業,2020Q1,34326,-37.30525469854432
7556,意德士科技,半導體業,2020Q1,34014,14.32124491647901
8011,台通,通信網路業,2020Q1,123336,-1.000144483151659
8016,矽創,半導體業,2020Q1,1187953,20.783517481259004
8021,尖點,其他電子業,2020Q1,228976,1.9837699646359823
8024,佑華,半導體業,2020Q1,38131,-6.358055009823183
8027,鈦昇,電機機械,2020Q1,103924,-27.359400556386564
8028,昇陽半導體,半導體業,2020Q1,224309,3.696974740190096
8032,光菱,電子通路業,2020Q1,322978,8.924674974284606
8033,雷虎,其他,2020Q1,68924,-13.88913181994228
8034,榮群,通信網路業,2020Q1,10066,-76.79843263800853
8038,長園科,電子零組件業,2020Q1,5359,-88.12725701752443
8039,台虹,電子零組件業,2020Q1,651760,22.70964340851753
8040,九暘,半導體業,2020Q1,85093,24.00612066452929
8042,金山電,電子零組件業,2020Q1,226792,-4.971570077559007
8043,蜜望實,電子零組件業,2020Q1,495595,31.92436898734514
8044,網家,數位雲端,2020Q1,3539098,18.00167578411926
8045,達運光電,通信網路業,2020Q1,50035,-42.934534671532845
8046,南電,電子零組件業,2020Q1,3087211,41.37652952813599
8047,星雲,其他電子業,2020Q1,37477,-38.59148929197595
8048,德勝,通信網路業,2020Q1,64291,-30.32447546384602
8049,晶采,光電業,2020Q1,138969,-22.96276996762606
8050,廣積,電腦及週邊設備業,2020Q1,342459,-7.02916511696724
8054,安國,半導體業,2020Q1,102011,-16.893284560926134
8059,凱碩,通信網路業,2020Q1,86306,-37.62620240082678
8064,東捷,光電業,2020Q1,198923,-58.580316577201614
8066,來思達,居家生活,2020Q1,547684,-1.917122292881844
8067,志旭,電子通路業,2020Q1,16609,20.98630536130536
8068,全達,電子通路業,2020Q1,110287,-53.04498505607166
8069,元太,光電業,2020Q1,1276691,6.269503758622441
